log_id,source,model,pred_label,proba_attack
38094,tcp,xgboost,benign,0.0
38095,tcp,xgboost,attack,1.0
38096,tcp,xgboost,attack,1.0
38097,tcp,xgboost,attack,1.0
38098,tcp,xgboost,benign,0.0
38099,tcp,xgboost,attack,1.0
38100,tcp,xgboost,benign,0.0
38101,tcp,xgboost,attack,1.0
38102,tcp,xgboost,attack,1.0
38103,tcp,xgboost,attack,1.0
38104,tcp,xgboost,attack,1.0
38105,tcp,xgboost,attack,1.0
38106,tcp,xgboost,attack,1.0
38107,tcp,xgboost,attack,1.0
38108,tcp,xgboost,attack,1.0
38109,tcp,xgboost,benign,0.0
38110,tcp,xgboost,attack,1.0
38111,tcp,xgboost,benign,0.0
38112,tcp,xgboost,benign,0.0
38113,tcp,xgboost,benign,0.0
38114,tcp,xgboost,attack,1.0
38115,tcp,xgboost,attack,1.0
38116,tcp,xgboost,attack,1.0
38117,tcp,xgboost,benign,0.0
38118,tcp,xgboost,benign,0.0
38119,tcp,xgboost,attack,1.0
38120,tcp,xgboost,benign,0.0
38121,tcp,xgboost,benign,0.0
38122,tcp,xgboost,benign,0.0
38123,tcp,xgboost,attack,1.0
38124,tcp,xgboost,attack,1.0
38125,tcp,xgboost,attack,1.0
38126,tcp,xgboost,benign,0.0
38127,tcp,xgboost,attack,1.0
38128,tcp,xgboost,attack,1.0
38129,tcp,xgboost,benign,0.0
38130,tcp,xgboost,attack,1.0
38131,tcp,xgboost,benign,0.0
38132,tcp,xgboost,attack,1.0
38133,tcp,xgboost,attack,1.0
38134,tcp,xgboost,benign,0.0
38135,tcp,xgboost,attack,1.0
38136,tcp,xgboost,benign,0.0
38137,tcp,xgboost,benign,0.0
38138,tcp,xgboost,attack,1.0
38139,tcp,xgboost,attack,1.0
38140,tcp,xgboost,attack,1.0
38141,tcp,xgboost,benign,0.0
38142,tcp,xgboost,benign,0.0
38143,tcp,xgboost,benign,0.0
38144,tcp,xgboost,attack,1.0
38145,tcp,xgboost,benign,0.0
38146,tcp,xgboost,attack,1.0
38147,tcp,xgboost,benign,0.0
38148,tcp,xgboost,benign,0.0
38149,tcp,xgboost,benign,0.0
38150,tcp,xgboost,benign,0.0
38151,tcp,xgboost,benign,0.0
38152,tcp,xgboost,benign,0.0
38153,tcp,xgboost,benign,0.0
38154,tcp,xgboost,attack,1.0
38155,tcp,xgboost,attack,1.0
38156,tcp,xgboost,attack,1.0
38157,tcp,xgboost,benign,0.0
38158,tcp,xgboost,benign,0.0
38159,tcp,xgboost,benign,0.0
38160,tcp,xgboost,benign,0.0
38161,tcp,xgboost,benign,0.0
38162,tcp,xgboost,attack,1.0
38163,tcp,xgboost,benign,0.0
38164,tcp,xgboost,benign,0.0
38165,tcp,xgboost,attack,1.0
38166,tcp,xgboost,attack,1.0
38167,tcp,xgboost,attack,1.0
38168,tcp,xgboost,benign,0.0
38169,tcp,xgboost,benign,0.0
38170,tcp,xgboost,attack,1.0
38171,tcp,xgboost,benign,0.0
38172,tcp,xgboost,attack,1.0
38173,tcp,xgboost,attack,1.0
38174,tcp,xgboost,attack,1.0
38175,tcp,xgboost,attack,1.0
38176,tcp,xgboost,benign,0.0
38177,tcp,xgboost,attack,1.0
38178,tcp,xgboost,benign,0.0
38179,tcp,xgboost,benign,0.0
38180,tcp,xgboost,attack,1.0
38181,tcp,xgboost,attack,1.0
38182,tcp,xgboost,benign,0.0
38183,tcp,xgboost,attack,1.0
38184,tcp,xgboost,attack,1.0
38185,tcp,xgboost,benign,0.0
38186,tcp,xgboost,attack,1.0
38187,tcp,xgboost,benign,0.0
38188,tcp,xgboost,benign,0.0
38189,tcp,xgboost,attack,1.0
38190,tcp,xgboost,attack,1.0
38191,tcp,xgboost,attack,1.0
38192,tcp,xgboost,attack,1.0
38193,tcp,xgboost,benign,0.0
38194,tcp,xgboost,benign,0.0
38195,tcp,xgboost,benign,0.0
38196,tcp,xgboost,benign,0.0
38197,tcp,xgboost,benign,0.0
38198,tcp,xgboost,attack,1.0
38199,tcp,xgboost,attack,1.0
38200,tcp,xgboost,attack,1.0
38201,tcp,xgboost,benign,0.0
38202,tcp,xgboost,benign,0.0
38203,tcp,xgboost,benign,0.0
38204,tcp,xgboost,benign,0.0
38205,tcp,xgboost,benign,0.0
38206,tcp,xgboost,benign,0.0
38207,tcp,xgboost,attack,1.0
38208,tcp,xgboost,attack,1.0
38209,tcp,xgboost,attack,1.0
38210,tcp,xgboost,attack,1.0
38211,tcp,xgboost,attack,1.0
38212,tcp,xgboost,benign,0.0
38213,tcp,xgboost,attack,1.0
38214,tcp,xgboost,attack,1.0
38215,tcp,xgboost,attack,1.0
38216,tcp,xgboost,benign,0.0
38217,tcp,xgboost,attack,1.0
38218,tcp,xgboost,attack,1.0
38219,tcp,xgboost,benign,0.0
38220,tcp,xgboost,attack,1.0
38221,tcp,xgboost,benign,0.0
38222,tcp,xgboost,attack,1.0
38223,tcp,xgboost,attack,1.0
38224,tcp,xgboost,attack,1.0
38225,tcp,xgboost,benign,0.0
38226,tcp,xgboost,attack,1.0
38227,tcp,xgboost,benign,0.0
38228,tcp,xgboost,attack,1.0
38229,tcp,xgboost,benign,0.0
38230,tcp,xgboost,attack,1.0
38231,tcp,xgboost,attack,1.0
38232,tcp,xgboost,benign,0.0
38233,tcp,xgboost,benign,0.0
38234,tcp,xgboost,attack,1.0
38235,tcp,xgboost,attack,1.0
38236,tcp,xgboost,attack,1.0
38237,tcp,xgboost,attack,1.0
38238,tcp,xgboost,benign,0.0
38239,tcp,xgboost,attack,1.0
38240,tcp,xgboost,benign,0.0
38241,tcp,xgboost,attack,1.0
38242,tcp,xgboost,attack,1.0
38243,tcp,xgboost,benign,0.0
38244,tcp,xgboost,benign,0.0
38245,tcp,xgboost,attack,1.0
38246,tcp,xgboost,benign,0.0
38247,tcp,xgboost,attack,1.0
38248,tcp,xgboost,attack,1.0
38249,tcp,xgboost,attack,1.0
38250,tcp,xgboost,benign,0.0
38251,tcp,xgboost,attack,1.0
38252,tcp,xgboost,benign,0.0
38253,tcp,xgboost,benign,0.0
38254,tcp,xgboost,benign,0.0
38255,tcp,xgboost,attack,1.0
38256,tcp,xgboost,benign,0.0
38257,tcp,xgboost,benign,0.0
38258,tcp,xgboost,benign,0.0
38259,tcp,xgboost,attack,1.0
38260,tcp,xgboost,benign,0.0
38261,tcp,xgboost,benign,0.0
38262,tcp,xgboost,attack,1.0
38263,tcp,xgboost,benign,0.0
38264,tcp,xgboost,attack,1.0
38265,tcp,xgboost,attack,1.0
38266,tcp,xgboost,attack,1.0
38267,tcp,xgboost,attack,1.0
38268,tcp,xgboost,attack,1.0
38269,tcp,xgboost,attack,1.0
38270,tcp,xgboost,attack,1.0
38271,tcp,xgboost,attack,1.0
38272,tcp,xgboost,attack,1.0
38273,tcp,xgboost,benign,0.0
38274,tcp,xgboost,benign,0.0
38275,tcp,xgboost,benign,0.0
38276,tcp,xgboost,benign,0.0
38277,tcp,xgboost,attack,1.0
38278,tcp,xgboost,benign,0.0
38279,tcp,xgboost,benign,0.0
38280,tcp,xgboost,attack,1.0
38281,tcp,xgboost,benign,0.0
38282,tcp,xgboost,attack,1.0
38283,tcp,xgboost,attack,1.0
38284,tcp,xgboost,benign,0.0
38285,tcp,xgboost,attack,1.0
38286,tcp,xgboost,attack,1.0
38287,tcp,xgboost,benign,0.0
38288,tcp,xgboost,attack,1.0
38289,tcp,xgboost,attack,1.0
38290,tcp,xgboost,attack,1.0
38291,tcp,xgboost,attack,1.0
38292,tcp,xgboost,attack,1.0
38293,tcp,xgboost,attack,1.0
38294,tcp,xgboost,attack,1.0
38295,tcp,xgboost,attack,1.0
38296,tcp,xgboost,benign,0.0
38297,tcp,xgboost,benign,0.0
38298,tcp,xgboost,attack,1.0
38299,tcp,xgboost,attack,1.0
38300,tcp,xgboost,attack,1.0
38301,tcp,xgboost,attack,1.0
38302,tcp,xgboost,benign,0.0
38303,tcp,xgboost,benign,0.0
38304,tcp,xgboost,benign,0.0
38305,tcp,xgboost,attack,1.0
38306,tcp,xgboost,benign,0.0
38307,tcp,xgboost,attack,1.0
38308,tcp,xgboost,benign,0.0
38309,tcp,xgboost,benign,0.0
38310,tcp,xgboost,attack,1.0
38311,tcp,xgboost,attack,1.0
38312,tcp,xgboost,attack,1.0
38313,tcp,xgboost,attack,1.0
38314,tcp,xgboost,attack,1.0
38315,tcp,xgboost,benign,0.0
38316,tcp,xgboost,attack,1.0
38317,tcp,xgboost,attack,1.0
38318,tcp,xgboost,attack,1.0
38319,tcp,xgboost,benign,0.0
38320,tcp,xgboost,benign,0.0
38321,tcp,xgboost,attack,1.0
38322,tcp,xgboost,benign,0.0
38323,tcp,xgboost,benign,0.0
38324,tcp,xgboost,attack,1.0
38325,tcp,xgboost,attack,1.0
38326,tcp,xgboost,benign,0.0
38327,tcp,xgboost,attack,1.0
38328,tcp,xgboost,attack,1.0
38329,tcp,xgboost,attack,1.0
38330,tcp,xgboost,attack,1.0
38331,tcp,xgboost,benign,0.0
38332,tcp,xgboost,benign,0.0
38333,tcp,xgboost,attack,1.0
38334,tcp,xgboost,benign,0.0
38335,tcp,xgboost,attack,1.0
38336,tcp,xgboost,attack,1.0
38337,tcp,xgboost,benign,0.0
38338,tcp,xgboost,attack,1.0
38339,tcp,xgboost,attack,1.0
38340,tcp,xgboost,attack,1.0
38341,tcp,xgboost,benign,0.0
38342,tcp,xgboost,benign,0.0
38343,tcp,xgboost,benign,0.0
38344,tcp,xgboost,benign,0.0
38345,tcp,xgboost,benign,0.0
38346,tcp,xgboost,attack,1.0
38347,tcp,xgboost,benign,0.0
38348,tcp,xgboost,benign,0.0
38349,tcp,xgboost,benign,0.0
38350,tcp,xgboost,attack,1.0
38351,tcp,xgboost,attack,1.0
38352,tcp,xgboost,attack,1.0
38353,tcp,xgboost,attack,1.0
38354,tcp,xgboost,attack,1.0
38355,tcp,xgboost,attack,1.0
38356,tcp,xgboost,attack,1.0
38357,tcp,xgboost,attack,1.0
38358,tcp,xgboost,attack,1.0
38359,tcp,xgboost,attack,1.0
38360,tcp,xgboost,attack,1.0
38361,tcp,xgboost,attack,1.0
38362,tcp,xgboost,benign,0.0
38363,tcp,xgboost,attack,1.0
38364,tcp,xgboost,attack,1.0
38365,tcp,xgboost,benign,0.0
38366,tcp,xgboost,attack,1.0
38367,tcp,xgboost,attack,1.0
38368,tcp,xgboost,benign,0.0
38369,tcp,xgboost,attack,1.0
38370,tcp,xgboost,benign,0.0
38371,tcp,xgboost,benign,0.0
38372,tcp,xgboost,benign,0.0
38373,tcp,xgboost,attack,1.0
38374,tcp,xgboost,benign,0.0
38375,tcp,xgboost,attack,1.0
38376,tcp,xgboost,attack,1.0
38377,tcp,xgboost,attack,1.0
38378,tcp,xgboost,attack,1.0
38379,tcp,xgboost,attack,1.0
38380,tcp,xgboost,attack,1.0
38381,tcp,xgboost,benign,0.0
38382,tcp,xgboost,attack,1.0
38383,tcp,xgboost,benign,0.0
38384,tcp,xgboost,benign,0.0
38385,tcp,xgboost,benign,0.0
38386,tcp,xgboost,attack,1.0
38387,tcp,xgboost,attack,1.0
38388,tcp,xgboost,attack,1.0
38389,tcp,xgboost,attack,1.0
38390,tcp,xgboost,attack,1.0
38391,tcp,xgboost,attack,1.0
38392,tcp,xgboost,benign,0.0
38393,tcp,xgboost,benign,0.0
38394,tcp,xgboost,benign,0.0
38395,tcp,xgboost,attack,1.0
38396,tcp,xgboost,attack,1.0
38397,tcp,xgboost,benign,0.0
38398,tcp,xgboost,benign,0.0
38399,tcp,xgboost,attack,1.0
38400,tcp,xgboost,benign,0.0
38401,tcp,xgboost,benign,0.0
38402,tcp,xgboost,benign,0.0
38403,tcp,xgboost,benign,0.0
38404,tcp,xgboost,benign,0.0
38405,tcp,xgboost,benign,0.0
38406,tcp,xgboost,attack,1.0
38407,tcp,xgboost,benign,0.0
38408,tcp,xgboost,attack,1.0
38409,tcp,xgboost,benign,0.0
38410,tcp,xgboost,benign,0.0
38411,tcp,xgboost,attack,1.0
38412,tcp,xgboost,benign,0.0
38413,tcp,xgboost,benign,0.0
38414,tcp,xgboost,attack,1.0
38415,tcp,xgboost,attack,1.0
38416,tcp,xgboost,benign,0.0
38417,tcp,xgboost,attack,1.0
38418,tcp,xgboost,attack,1.0
38419,tcp,xgboost,attack,1.0
38420,tcp,xgboost,attack,1.0
38421,tcp,xgboost,attack,1.0
38422,tcp,xgboost,benign,0.0
38423,tcp,xgboost,benign,0.0
38424,tcp,xgboost,benign,0.0
38425,tcp,xgboost,attack,1.0
38426,tcp,xgboost,benign,0.0
38427,tcp,xgboost,attack,1.0
38428,tcp,xgboost,benign,0.0
38429,tcp,xgboost,attack,1.0
38430,tcp,xgboost,benign,0.0
38431,tcp,xgboost,benign,0.0
38432,tcp,xgboost,attack,1.0
38433,tcp,xgboost,attack,1.0
38434,tcp,xgboost,benign,0.0
38435,tcp,xgboost,attack,1.0
38436,tcp,xgboost,benign,0.0
38437,tcp,xgboost,attack,1.0
38438,tcp,xgboost,attack,1.0
38439,tcp,xgboost,benign,0.0
38440,tcp,xgboost,attack,1.0
38441,tcp,xgboost,attack,1.0
38442,tcp,xgboost,benign,0.0
38443,tcp,xgboost,attack,1.0
38444,tcp,xgboost,attack,1.0
38445,tcp,xgboost,benign,0.0
38446,tcp,xgboost,benign,0.0
38447,tcp,xgboost,attack,1.0
38448,tcp,xgboost,attack,1.0
38449,tcp,xgboost,attack,1.0
38450,tcp,xgboost,benign,0.0
38451,tcp,xgboost,benign,0.0
38452,tcp,xgboost,attack,1.0
38453,tcp,xgboost,attack,1.0
38454,tcp,xgboost,attack,1.0
38455,tcp,xgboost,benign,0.0
38456,tcp,xgboost,benign,0.0
38457,tcp,xgboost,attack,1.0
38458,tcp,xgboost,benign,0.0
38459,tcp,xgboost,benign,0.0
38460,tcp,xgboost,benign,0.0
38461,tcp,xgboost,benign,0.0
38462,tcp,xgboost,benign,0.0
38463,tcp,xgboost,benign,0.0
38464,tcp,xgboost,attack,1.0
38465,tcp,xgboost,attack,1.0
38466,tcp,xgboost,attack,1.0
38467,tcp,xgboost,attack,1.0
38468,tcp,xgboost,attack,1.0
38469,tcp,xgboost,attack,1.0
38470,tcp,xgboost,attack,1.0
38471,tcp,xgboost,attack,1.0
38472,tcp,xgboost,attack,1.0
38473,tcp,xgboost,attack,1.0
38474,tcp,xgboost,benign,0.0
38475,tcp,xgboost,benign,0.0
38476,tcp,xgboost,attack,1.0
38477,tcp,xgboost,benign,0.0
38478,tcp,xgboost,benign,0.0
38479,tcp,xgboost,benign,0.0
38480,tcp,xgboost,attack,1.0
38481,tcp,xgboost,attack,1.0
38482,tcp,xgboost,benign,0.0
38483,tcp,xgboost,attack,1.0
38484,tcp,xgboost,attack,1.0
38485,tcp,xgboost,benign,0.0
38486,tcp,xgboost,attack,1.0
38487,tcp,xgboost,attack,1.0
38488,tcp,xgboost,attack,1.0
38489,tcp,xgboost,attack,1.0
38490,tcp,xgboost,attack,1.0
38491,tcp,xgboost,attack,1.0
38492,tcp,xgboost,attack,1.0
38493,tcp,xgboost,attack,1.0
38494,tcp,xgboost,attack,1.0
38495,tcp,xgboost,benign,0.0
38496,tcp,xgboost,benign,0.0
38497,tcp,xgboost,benign,0.0
38498,tcp,xgboost,attack,1.0
38499,tcp,xgboost,benign,0.0
38500,tcp,xgboost,benign,0.0
38501,tcp,xgboost,benign,0.0
38502,tcp,xgboost,attack,1.0
38503,tcp,xgboost,benign,0.0
38504,tcp,xgboost,benign,0.0
38505,tcp,xgboost,benign,0.0
38506,tcp,xgboost,benign,0.0
38507,tcp,xgboost,attack,1.0
38508,tcp,xgboost,benign,0.0
38509,tcp,xgboost,attack,1.0
38510,tcp,xgboost,attack,1.0
38511,tcp,xgboost,attack,1.0
38512,tcp,xgboost,attack,1.0
38513,tcp,xgboost,benign,0.0
38514,tcp,xgboost,attack,1.0
38515,tcp,xgboost,benign,0.0
38516,tcp,xgboost,attack,1.0
38517,tcp,xgboost,attack,1.0
38518,tcp,xgboost,benign,0.0
38519,tcp,xgboost,benign,0.0
38520,tcp,xgboost,benign,0.0
38521,tcp,xgboost,attack,1.0
38522,tcp,xgboost,benign,0.0
38523,tcp,xgboost,attack,1.0
38524,tcp,xgboost,benign,0.0
38525,tcp,xgboost,benign,0.0
38526,tcp,xgboost,benign,0.0
38527,tcp,xgboost,attack,1.0
38528,tcp,xgboost,benign,0.0
38529,tcp,xgboost,attack,1.0
38530,tcp,xgboost,attack,1.0
38531,tcp,xgboost,benign,0.0
38532,tcp,xgboost,benign,0.0
38533,tcp,xgboost,benign,0.0
38534,tcp,xgboost,attack,1.0
38535,tcp,xgboost,attack,1.0
38536,tcp,xgboost,benign,0.0
38537,tcp,xgboost,benign,0.0
38538,tcp,xgboost,attack,1.0
38539,tcp,xgboost,benign,0.0
38540,tcp,xgboost,attack,1.0
38541,tcp,xgboost,benign,0.0
38542,tcp,xgboost,benign,0.0
38543,tcp,xgboost,benign,0.0
38544,tcp,xgboost,benign,0.0
38545,tcp,xgboost,benign,0.0
38546,tcp,xgboost,benign,0.0
38547,tcp,xgboost,attack,1.0
38548,tcp,xgboost,attack,1.0
38549,tcp,xgboost,attack,1.0
38550,tcp,xgboost,benign,0.0
38551,tcp,xgboost,attack,1.0
38552,tcp,xgboost,benign,0.0
38553,tcp,xgboost,attack,1.0
38554,tcp,xgboost,benign,0.0
38555,tcp,xgboost,attack,1.0
38556,tcp,xgboost,attack,1.0
38557,tcp,xgboost,attack,1.0
38558,tcp,xgboost,benign,0.0
38559,tcp,xgboost,attack,1.0
38560,tcp,xgboost,attack,1.0
38561,tcp,xgboost,benign,0.0
38562,tcp,xgboost,benign,0.0
38563,tcp,xgboost,attack,1.0
38564,tcp,xgboost,attack,1.0
38565,tcp,xgboost,attack,1.0
38566,tcp,xgboost,attack,1.0
38567,tcp,xgboost,benign,0.0
38568,tcp,xgboost,benign,0.0
38569,tcp,xgboost,benign,0.0
38570,tcp,xgboost,attack,1.0
38571,tcp,xgboost,benign,0.0
38572,tcp,xgboost,attack,1.0
38573,tcp,xgboost,attack,1.0
38574,tcp,xgboost,attack,1.0
38575,tcp,xgboost,attack,1.0
38576,tcp,xgboost,benign,0.0
38577,tcp,xgboost,attack,1.0
38578,tcp,xgboost,benign,0.0
38579,tcp,xgboost,benign,0.0
38580,tcp,xgboost,attack,1.0
38581,tcp,xgboost,attack,1.0
38582,tcp,xgboost,attack,1.0
38583,tcp,xgboost,benign,0.0
38584,tcp,xgboost,attack,1.0
38585,tcp,xgboost,benign,0.0
38586,tcp,xgboost,attack,1.0
38587,tcp,xgboost,benign,0.0
38588,tcp,xgboost,benign,0.0
38589,tcp,xgboost,benign,0.0
38590,tcp,xgboost,attack,1.0
38591,tcp,xgboost,benign,0.0
38592,tcp,xgboost,attack,1.0
38593,tcp,xgboost,benign,0.0
38594,tcp,xgboost,attack,1.0
38595,tcp,xgboost,benign,0.0
38596,tcp,xgboost,benign,0.0
38597,tcp,xgboost,benign,0.0
38598,tcp,xgboost,attack,1.0
38599,tcp,xgboost,benign,0.0
38600,tcp,xgboost,benign,0.0
38601,tcp,xgboost,benign,0.0
38602,tcp,xgboost,attack,1.0
38603,tcp,xgboost,attack,1.0
38604,tcp,xgboost,attack,1.0
38605,tcp,xgboost,benign,0.0
38606,tcp,xgboost,attack,1.0
38607,tcp,xgboost,attack,1.0
38608,tcp,xgboost,benign,0.0
38609,tcp,xgboost,benign,0.0
38610,tcp,xgboost,attack,1.0
38611,tcp,xgboost,attack,1.0
38612,tcp,xgboost,benign,0.0
38613,tcp,xgboost,attack,1.0
38614,tcp,xgboost,attack,1.0
38615,tcp,xgboost,attack,1.0
38616,tcp,xgboost,attack,1.0
38617,tcp,xgboost,attack,1.0
38618,tcp,xgboost,attack,1.0
38619,tcp,xgboost,benign,0.0
38620,tcp,xgboost,benign,0.0
38621,tcp,xgboost,attack,1.0
38622,tcp,xgboost,benign,0.0
38623,tcp,xgboost,benign,0.0
38624,tcp,xgboost,attack,1.0
38625,tcp,xgboost,attack,1.0
38626,tcp,xgboost,attack,1.0
38627,tcp,xgboost,attack,1.0
38628,tcp,xgboost,benign,0.0
38629,tcp,xgboost,benign,0.0
38630,tcp,xgboost,attack,1.0
38631,tcp,xgboost,attack,1.0
38632,tcp,xgboost,benign,0.0
38633,tcp,xgboost,attack,1.0
38634,tcp,xgboost,benign,0.0
38635,tcp,xgboost,attack,1.0
38636,tcp,xgboost,attack,1.0
38637,tcp,xgboost,attack,1.0
38638,tcp,xgboost,benign,0.0
38639,tcp,xgboost,attack,1.0
38640,tcp,xgboost,benign,0.0
38641,tcp,xgboost,benign,0.0
38642,tcp,xgboost,benign,0.0
38643,tcp,xgboost,attack,1.0
38644,tcp,xgboost,benign,0.0
38645,tcp,xgboost,attack,1.0
38646,tcp,xgboost,attack,1.0
38647,tcp,xgboost,benign,0.0
38648,tcp,xgboost,attack,1.0
38649,tcp,xgboost,attack,1.0
38650,tcp,xgboost,attack,1.0
38651,tcp,xgboost,attack,1.0
38652,tcp,xgboost,benign,0.0
38653,tcp,xgboost,attack,1.0
38654,tcp,xgboost,attack,1.0
38655,tcp,xgboost,attack,1.0
38656,tcp,xgboost,attack,1.0
38657,tcp,xgboost,benign,0.0
38658,tcp,xgboost,benign,0.0
38659,tcp,xgboost,benign,0.0
38660,tcp,xgboost,attack,1.0
38661,tcp,xgboost,benign,0.0
38662,tcp,xgboost,benign,0.0
38663,tcp,xgboost,attack,1.0
38664,tcp,xgboost,benign,0.0
38665,tcp,xgboost,attack,1.0
38666,tcp,xgboost,benign,0.0
38667,tcp,xgboost,attack,1.0
38668,tcp,xgboost,benign,0.0
38669,tcp,xgboost,attack,1.0
38670,tcp,xgboost,benign,0.0
38671,tcp,xgboost,benign,0.0
38672,tcp,xgboost,benign,0.0
38673,tcp,xgboost,attack,1.0
38674,tcp,xgboost,benign,0.0
38675,tcp,xgboost,benign,0.0
38676,tcp,xgboost,attack,1.0
38677,tcp,xgboost,attack,1.0
38678,tcp,xgboost,benign,0.0
38679,tcp,xgboost,attack,1.0
38680,tcp,xgboost,benign,0.0
38681,tcp,xgboost,attack,1.0
38682,tcp,xgboost,benign,0.0
38683,tcp,xgboost,benign,0.0
38684,tcp,xgboost,attack,1.0
38685,tcp,xgboost,attack,1.0
38686,tcp,xgboost,benign,0.0
38687,tcp,xgboost,attack,1.0
38688,tcp,xgboost,benign,0.0
38689,tcp,xgboost,benign,0.0
38690,tcp,xgboost,attack,1.0
38691,tcp,xgboost,benign,0.0
38692,tcp,xgboost,attack,1.0
38693,tcp,xgboost,attack,1.0
38694,tcp,xgboost,benign,0.0
38695,tcp,xgboost,attack,1.0
38696,tcp,xgboost,attack,1.0
38697,tcp,xgboost,attack,1.0
38698,tcp,xgboost,attack,1.0
38699,tcp,xgboost,benign,0.0
38700,tcp,xgboost,benign,0.0
38701,tcp,xgboost,attack,1.0
38702,tcp,xgboost,benign,0.0
38703,tcp,xgboost,attack,1.0
38704,tcp,xgboost,benign,0.0
38705,tcp,xgboost,attack,1.0
38706,tcp,xgboost,attack,1.0
38707,tcp,xgboost,benign,0.0
38708,tcp,xgboost,attack,1.0
38709,tcp,xgboost,attack,1.0
38710,tcp,xgboost,benign,0.0
38711,tcp,xgboost,benign,0.0
38712,tcp,xgboost,attack,1.0
38713,tcp,xgboost,attack,1.0
38714,tcp,xgboost,attack,1.0
38715,tcp,xgboost,benign,0.0
38716,tcp,xgboost,attack,1.0
38717,tcp,xgboost,benign,0.0
38718,tcp,xgboost,benign,0.0
38719,tcp,xgboost,attack,1.0
38720,tcp,xgboost,benign,0.0
38721,tcp,xgboost,attack,1.0
38722,tcp,xgboost,benign,0.0
38723,tcp,xgboost,benign,0.0
38724,tcp,xgboost,benign,0.0
38725,tcp,xgboost,attack,1.0
38726,tcp,xgboost,attack,1.0
38727,tcp,xgboost,benign,0.0
38728,tcp,xgboost,attack,1.0
38729,tcp,xgboost,attack,1.0
38730,tcp,xgboost,benign,0.0
38731,tcp,xgboost,benign,0.0
38732,tcp,xgboost,benign,0.0
38733,tcp,xgboost,benign,0.0
38734,tcp,xgboost,benign,0.0
38735,tcp,xgboost,benign,0.0
38736,tcp,xgboost,attack,1.0
38737,tcp,xgboost,attack,1.0
38738,tcp,xgboost,attack,1.0
38739,tcp,xgboost,attack,1.0
38740,tcp,xgboost,attack,1.0
38741,tcp,xgboost,attack,1.0
38742,tcp,xgboost,benign,0.0
38743,tcp,xgboost,benign,0.0
38744,tcp,xgboost,attack,1.0
38745,tcp,xgboost,attack,1.0
38746,tcp,xgboost,attack,1.0
38747,tcp,xgboost,attack,1.0
38748,tcp,xgboost,benign,0.0
38749,tcp,xgboost,attack,1.0
38750,tcp,xgboost,benign,0.0
38751,tcp,xgboost,benign,0.0
38752,tcp,xgboost,benign,0.0
38753,tcp,xgboost,attack,1.0
38754,tcp,xgboost,benign,0.0
38755,tcp,xgboost,attack,1.0
38756,tcp,xgboost,attack,1.0
38757,tcp,xgboost,benign,0.0
38758,tcp,xgboost,benign,0.0
38759,tcp,xgboost,benign,0.0
38760,tcp,xgboost,benign,0.0
38761,tcp,xgboost,attack,1.0
38762,tcp,xgboost,benign,0.0
38763,tcp,xgboost,attack,1.0
38764,tcp,xgboost,attack,1.0
38765,tcp,xgboost,benign,0.0
38766,tcp,xgboost,benign,0.0
38767,tcp,xgboost,attack,1.0
38768,tcp,xgboost,attack,1.0
38769,tcp,xgboost,attack,1.0
38770,tcp,xgboost,benign,0.0
38771,tcp,xgboost,benign,0.0
38772,tcp,xgboost,benign,0.0
38773,tcp,xgboost,attack,1.0
38774,tcp,xgboost,attack,1.0
38775,tcp,xgboost,attack,1.0
38776,tcp,xgboost,benign,0.0
38777,tcp,xgboost,attack,1.0
38778,tcp,xgboost,benign,0.0
38779,tcp,xgboost,benign,0.0
38780,tcp,xgboost,attack,1.0
38781,tcp,xgboost,attack,1.0
38782,tcp,xgboost,benign,0.0
38783,tcp,xgboost,benign,0.0
38784,tcp,xgboost,attack,1.0
38785,tcp,xgboost,attack,1.0
38786,tcp,xgboost,attack,1.0
38787,tcp,xgboost,benign,0.0
38788,tcp,xgboost,benign,0.0
38789,tcp,xgboost,attack,1.0
38790,tcp,xgboost,attack,1.0
38791,tcp,xgboost,attack,1.0
38792,tcp,xgboost,benign,0.0
38793,tcp,xgboost,benign,0.0
38794,tcp,xgboost,attack,1.0
38795,tcp,xgboost,benign,0.0
38796,tcp,xgboost,benign,0.0
38797,tcp,xgboost,benign,0.0
38798,tcp,xgboost,benign,0.0
38799,tcp,xgboost,attack,1.0
38800,tcp,xgboost,benign,0.0
38801,tcp,xgboost,attack,1.0
38802,tcp,xgboost,attack,1.0
38803,tcp,xgboost,attack,1.0
38804,tcp,xgboost,attack,1.0
38805,tcp,xgboost,attack,1.0
38806,tcp,xgboost,benign,0.0
38807,tcp,xgboost,attack,1.0
38808,tcp,xgboost,benign,0.0
38809,tcp,xgboost,benign,0.0
38810,tcp,xgboost,benign,0.0
38811,tcp,xgboost,benign,0.0
38812,tcp,xgboost,attack,1.0
38813,tcp,xgboost,attack,1.0
38814,tcp,xgboost,benign,0.0
38815,tcp,xgboost,attack,1.0
38816,tcp,xgboost,attack,1.0
38817,tcp,xgboost,attack,1.0
38818,tcp,xgboost,benign,0.0
38819,tcp,xgboost,attack,1.0
38820,tcp,xgboost,attack,1.0
38821,tcp,xgboost,benign,0.0
38822,tcp,xgboost,attack,1.0
38823,tcp,xgboost,attack,1.0
38824,tcp,xgboost,attack,1.0
38825,tcp,xgboost,benign,0.0
38826,tcp,xgboost,attack,1.0
38827,tcp,xgboost,benign,0.0
38828,tcp,xgboost,benign,0.0
