log_id,source,model,pred_label,attack_type,proba_attack
66473,network,1d_cnn,benign,BENIGN,0.0
66474,network,1d_cnn,attack,DoS slowloris,1.0
66475,network,1d_cnn,attack,DDoS,1.0
66476,network,1d_cnn,attack,DoS Hulk,1.0
66477,network,1d_cnn,attack,PortScan,1.0
66478,network,1d_cnn,attack,DDoS,1.0
66479,network,1d_cnn,attack,PortScan,1.0
66480,network,1d_cnn,attack,PortScan,1.0
66481,network,1d_cnn,benign,BENIGN,0.0
66482,network,1d_cnn,benign,BENIGN,0.0
66483,network,1d_cnn,benign,BENIGN,0.0
66484,network,1d_cnn,attack,DoS Hulk,1.0
66485,network,1d_cnn,attack,DDoS,1.0
66486,network,1d_cnn,attack,PortScan,1.0
66487,network,1d_cnn,attack,DoS Hulk,1.0
66488,network,1d_cnn,benign,BENIGN,0.0
66489,network,1d_cnn,attack,DoS Hulk,1.0
66490,network,1d_cnn,benign,BENIGN,0.0
66491,network,1d_cnn,benign,BENIGN,0.0
66492,network,1d_cnn,attack,PortScan,1.0
66493,network,1d_cnn,attack,DDoS,1.0
66494,network,1d_cnn,benign,BENIGN,0.0
66495,network,1d_cnn,attack,DoS Hulk,1.0
66496,network,1d_cnn,benign,BENIGN,0.0
66497,network,1d_cnn,benign,BENIGN,0.0
66498,network,1d_cnn,benign,BENIGN,0.0
66499,network,1d_cnn,attack,DDoS,1.0
66500,network,1d_cnn,attack,DDoS,1.0
66501,network,1d_cnn,benign,BENIGN,0.0
66502,network,1d_cnn,attack,DoS Hulk,1.0
66503,network,1d_cnn,attack,DoS Slowhttptest,1.0
66504,network,1d_cnn,benign,BENIGN,0.0
66505,network,1d_cnn,attack,DoS Hulk,1.0
66506,network,1d_cnn,attack,PortScan,1.0
66507,network,1d_cnn,benign,BENIGN,0.0
66508,network,1d_cnn,attack,DDoS,1.0
66509,network,1d_cnn,attack,DoS Hulk,1.0
66510,network,1d_cnn,attack,PortScan,1.0
66511,network,1d_cnn,benign,BENIGN,0.0
66512,network,1d_cnn,attack,Web Attack � Brute Force,1.0
66513,network,1d_cnn,benign,BENIGN,0.0
66514,network,1d_cnn,attack,DoS Hulk,1.0
66515,network,1d_cnn,attack,DoS Slowhttptest,1.0
66516,network,1d_cnn,attack,PortScan,1.0
66517,network,1d_cnn,attack,DDoS,1.0
66518,network,1d_cnn,attack,PortScan,1.0
66519,network,1d_cnn,benign,BENIGN,0.0
66520,network,1d_cnn,attack,DDoS,1.0
66521,network,1d_cnn,attack,DoS Hulk,1.0
66522,network,1d_cnn,attack,DDoS,1.0
66523,network,1d_cnn,attack,DDoS,1.0
66524,network,1d_cnn,benign,BENIGN,0.0
66525,network,1d_cnn,benign,BENIGN,0.0
66526,network,1d_cnn,benign,BENIGN,0.0
66527,network,1d_cnn,benign,BENIGN,0.0
66528,network,1d_cnn,attack,PortScan,1.0
66529,network,1d_cnn,benign,BENIGN,0.0
66530,network,1d_cnn,attack,DoS Hulk,1.0
66531,network,1d_cnn,benign,BENIGN,0.0
66532,network,1d_cnn,benign,BENIGN,0.0
66533,network,1d_cnn,attack,PortScan,1.0
66534,network,1d_cnn,attack,PortScan,1.0
66535,network,1d_cnn,benign,BENIGN,0.0
66536,network,1d_cnn,benign,BENIGN,0.0
66537,network,1d_cnn,attack,PortScan,1.0
66538,network,1d_cnn,benign,BENIGN,0.0
66539,network,1d_cnn,benign,BENIGN,0.0
66540,network,1d_cnn,benign,BENIGN,0.0
66541,network,1d_cnn,benign,BENIGN,0.0
66542,network,1d_cnn,attack,DoS Hulk,1.0
66543,network,1d_cnn,attack,DoS Hulk,1.0
66544,network,1d_cnn,attack,DDoS,1.0
66545,network,1d_cnn,benign,BENIGN,0.0
66546,network,1d_cnn,benign,BENIGN,0.0
66547,network,1d_cnn,attack,DDoS,1.0
66548,network,1d_cnn,benign,BENIGN,0.0
66549,network,1d_cnn,attack,PortScan,1.0
66550,network,1d_cnn,attack,PortScan,1.0
66551,network,1d_cnn,attack,PortScan,1.0
66552,network,1d_cnn,attack,DDoS,1.0
66553,network,1d_cnn,benign,BENIGN,0.0
66554,network,1d_cnn,benign,BENIGN,0.0
66555,network,1d_cnn,attack,PortScan,1.0
66556,network,1d_cnn,attack,PortScan,1.0
66557,network,1d_cnn,attack,DoS GoldenEye,1.0
66558,network,1d_cnn,attack,PortScan,1.0
66559,network,1d_cnn,attack,DoS GoldenEye,1.0
66560,network,1d_cnn,benign,BENIGN,0.0
66561,network,1d_cnn,benign,BENIGN,0.0
66562,network,1d_cnn,benign,BENIGN,0.0
66563,network,1d_cnn,attack,DoS Hulk,1.0
66564,network,1d_cnn,benign,BENIGN,0.0
66565,network,1d_cnn,attack,DoS Hulk,1.0
66566,network,1d_cnn,attack,PortScan,1.0
66567,network,1d_cnn,benign,BENIGN,0.0
66568,network,1d_cnn,attack,FTP-Patator,1.0
66569,network,1d_cnn,attack,PortScan,1.0
66570,network,1d_cnn,attack,PortScan,1.0
66571,network,1d_cnn,attack,PortScan,1.0
66572,network,1d_cnn,benign,BENIGN,0.0
66573,network,1d_cnn,attack,DDoS,1.0
66574,network,1d_cnn,attack,PortScan,1.0
66575,network,1d_cnn,benign,BENIGN,0.0
66576,network,1d_cnn,benign,BENIGN,0.0
66577,network,1d_cnn,attack,DoS Hulk,1.0
66578,network,1d_cnn,benign,BENIGN,0.0
66579,network,1d_cnn,attack,DDoS,1.0
66580,network,1d_cnn,benign,BENIGN,0.0
66581,network,1d_cnn,attack,DDoS,1.0
66582,network,1d_cnn,attack,DoS Hulk,1.0
66583,network,1d_cnn,benign,BENIGN,0.0
66584,network,1d_cnn,attack,DDoS,1.0
66585,network,1d_cnn,benign,BENIGN,0.0
66586,network,1d_cnn,benign,BENIGN,0.0
66587,network,1d_cnn,attack,DDoS,1.0
66588,network,1d_cnn,attack,DDoS,1.0
66589,network,1d_cnn,benign,BENIGN,0.0
66590,network,1d_cnn,benign,BENIGN,0.0
66591,network,1d_cnn,attack,DoS Hulk,1.0
66592,network,1d_cnn,benign,BENIGN,0.0
66593,network,1d_cnn,benign,BENIGN,0.0
66594,network,1d_cnn,attack,DoS Hulk,1.0
66595,network,1d_cnn,attack,PortScan,1.0
66596,network,1d_cnn,attack,PortScan,1.0
66597,network,1d_cnn,attack,FTP-Patator,1.0
66598,network,1d_cnn,attack,Web Attack � Brute Force,1.0
66599,network,1d_cnn,attack,DoS Slowhttptest,1.0
66600,network,1d_cnn,attack,PortScan,1.0
66601,network,1d_cnn,benign,BENIGN,0.0
66602,network,1d_cnn,attack,DoS Hulk,1.0
66603,network,1d_cnn,benign,BENIGN,0.0
66604,network,1d_cnn,attack,PortScan,1.0
66605,network,1d_cnn,attack,PortScan,1.0
66606,network,1d_cnn,attack,DDoS,1.0
66607,network,1d_cnn,benign,BENIGN,0.0
66608,network,1d_cnn,benign,BENIGN,0.0
66609,network,1d_cnn,attack,DDoS,1.0
66610,network,1d_cnn,attack,DoS Hulk,1.0
66611,network,1d_cnn,benign,BENIGN,0.0
66612,network,1d_cnn,attack,PortScan,1.0
66613,network,1d_cnn,benign,BENIGN,0.0
66614,network,1d_cnn,attack,PortScan,1.0
66615,network,1d_cnn,benign,BENIGN,0.0
66616,network,1d_cnn,benign,BENIGN,0.0
66617,network,1d_cnn,attack,DoS Hulk,1.0
66618,network,1d_cnn,attack,PortScan,1.0
66619,network,1d_cnn,benign,BENIGN,0.0
66620,network,1d_cnn,benign,BENIGN,0.0
66621,network,1d_cnn,attack,DoS GoldenEye,1.0
66622,network,1d_cnn,benign,BENIGN,0.0
66623,network,1d_cnn,attack,DDoS,1.0
66624,network,1d_cnn,benign,BENIGN,0.0
66625,network,1d_cnn,benign,BENIGN,0.0
66626,network,1d_cnn,attack,DoS Hulk,1.0
66627,network,1d_cnn,attack,DDoS,1.0
66628,network,1d_cnn,attack,DDoS,1.0
66629,network,1d_cnn,attack,DoS Hulk,1.0
66630,network,1d_cnn,attack,PortScan,1.0
66631,network,1d_cnn,attack,DDoS,1.0
66632,network,1d_cnn,attack,PortScan,1.0
66633,network,1d_cnn,attack,DoS GoldenEye,1.0
66634,network,1d_cnn,attack,DDoS,1.0
66635,network,1d_cnn,benign,BENIGN,0.0
66636,network,1d_cnn,attack,DDoS,1.0
66637,network,1d_cnn,attack,DDoS,1.0
66638,network,1d_cnn,benign,BENIGN,0.0
66639,network,1d_cnn,attack,PortScan,1.0
66640,network,1d_cnn,benign,BENIGN,0.0
66641,network,1d_cnn,attack,DoS GoldenEye,1.0
66642,network,1d_cnn,benign,BENIGN,0.0
66643,network,1d_cnn,attack,DDoS,1.0
66644,network,1d_cnn,benign,BENIGN,0.0
66645,network,1d_cnn,benign,BENIGN,0.0
66646,network,1d_cnn,benign,BENIGN,0.0
66647,network,1d_cnn,benign,BENIGN,0.0
66648,network,1d_cnn,attack,PortScan,1.0
66649,network,1d_cnn,benign,BENIGN,0.0
66650,network,1d_cnn,benign,BENIGN,0.0
66651,network,1d_cnn,benign,BENIGN,0.0
66652,network,1d_cnn,attack,DoS Hulk,1.0
66653,network,1d_cnn,attack,DoS Hulk,1.0
66654,network,1d_cnn,attack,DDoS,1.0
66655,network,1d_cnn,attack,PortScan,1.0
66656,network,1d_cnn,attack,DDoS,1.0
66657,network,1d_cnn,benign,BENIGN,0.0
66658,network,1d_cnn,benign,BENIGN,0.0
66659,network,1d_cnn,benign,BENIGN,0.0
66660,network,1d_cnn,benign,BENIGN,0.0
66661,network,1d_cnn,attack,DDoS,1.0
66662,network,1d_cnn,benign,BENIGN,0.0
66663,network,1d_cnn,benign,BENIGN,0.0
66664,network,1d_cnn,benign,BENIGN,0.0
66665,network,1d_cnn,attack,DoS Hulk,1.0
66666,network,1d_cnn,attack,DoS Hulk,1.0
66667,network,1d_cnn,benign,BENIGN,0.0
66668,network,1d_cnn,benign,BENIGN,0.0
66669,network,1d_cnn,benign,BENIGN,0.0
66670,network,1d_cnn,attack,DoS GoldenEye,1.0
66671,network,1d_cnn,attack,PortScan,1.0
66672,network,1d_cnn,benign,BENIGN,0.0
66673,network,1d_cnn,attack,DDoS,1.0
66674,network,1d_cnn,benign,BENIGN,0.0
66675,network,1d_cnn,attack,DDoS,1.0
66676,network,1d_cnn,benign,BENIGN,0.0
66677,network,1d_cnn,benign,BENIGN,0.0
66678,network,1d_cnn,attack,DoS Hulk,1.0
66679,network,1d_cnn,attack,DoS Hulk,1.0
66680,network,1d_cnn,benign,BENIGN,0.0
66681,network,1d_cnn,attack,DDoS,1.0
66682,network,1d_cnn,benign,BENIGN,0.0
66683,network,1d_cnn,benign,BENIGN,0.0
66684,network,1d_cnn,benign,BENIGN,0.0
66685,network,1d_cnn,attack,PortScan,1.0
66686,network,1d_cnn,attack,DDoS,1.0
66687,network,1d_cnn,attack,DoS Hulk,1.0
66688,network,1d_cnn,attack,FTP-Patator,1.0
66689,network,1d_cnn,attack,DoS Hulk,1.0
66690,network,1d_cnn,benign,BENIGN,0.0
66691,network,1d_cnn,benign,BENIGN,0.0
66692,network,1d_cnn,attack,FTP-Patator,1.0
66693,network,1d_cnn,benign,BENIGN,0.0
66694,network,1d_cnn,benign,BENIGN,0.0
66695,network,1d_cnn,benign,BENIGN,0.0
66696,network,1d_cnn,attack,DDoS,1.0
66697,network,1d_cnn,benign,BENIGN,0.0
66698,network,1d_cnn,attack,DDoS,1.0
66699,network,1d_cnn,benign,BENIGN,0.0
66700,network,1d_cnn,attack,DoS Hulk,1.0
66701,network,1d_cnn,benign,BENIGN,0.0
66702,network,1d_cnn,attack,DDoS,1.0
66703,network,1d_cnn,benign,BENIGN,0.0
66704,network,1d_cnn,attack,FTP-Patator,1.0
66705,network,1d_cnn,benign,BENIGN,0.0
66706,network,1d_cnn,benign,BENIGN,0.0
66707,network,1d_cnn,attack,DDoS,1.0
66708,network,1d_cnn,benign,BENIGN,0.0
66709,network,1d_cnn,attack,DDoS,1.0
66710,network,1d_cnn,attack,PortScan,1.0
66711,network,1d_cnn,attack,DDoS,1.0
66712,network,1d_cnn,benign,BENIGN,0.0
66713,network,1d_cnn,attack,DDoS,1.0
66714,network,1d_cnn,attack,DoS Hulk,1.0
66715,network,1d_cnn,attack,PortScan,1.0
66716,network,1d_cnn,attack,DDoS,1.0
66717,network,1d_cnn,benign,BENIGN,0.0
66718,network,1d_cnn,benign,BENIGN,0.0
66719,network,1d_cnn,attack,DoS Hulk,1.0
66720,network,1d_cnn,benign,BENIGN,0.0
66721,network,1d_cnn,attack,DoS Hulk,1.0
66722,network,1d_cnn,attack,DoS Hulk,1.0
66723,network,1d_cnn,attack,DDoS,1.0
66724,network,1d_cnn,benign,BENIGN,0.0
66725,network,1d_cnn,benign,BENIGN,0.0
66726,network,1d_cnn,attack,DoS Hulk,1.0
66727,network,1d_cnn,attack,DDoS,1.0
66728,network,1d_cnn,benign,BENIGN,0.0
66729,network,1d_cnn,benign,BENIGN,0.0
66730,network,1d_cnn,benign,BENIGN,0.0
66731,network,1d_cnn,benign,BENIGN,0.0
66732,network,1d_cnn,attack,DDoS,1.0
66733,network,1d_cnn,benign,BENIGN,0.0
66734,network,1d_cnn,benign,BENIGN,0.0
66735,network,1d_cnn,benign,BENIGN,0.0
66736,network,1d_cnn,benign,BENIGN,0.0
66737,network,1d_cnn,attack,DoS Hulk,1.0
66738,network,1d_cnn,attack,PortScan,1.0
66739,network,1d_cnn,attack,DoS slowloris,1.0
66740,network,1d_cnn,benign,BENIGN,0.0
66741,network,1d_cnn,attack,DoS Hulk,1.0
66742,network,1d_cnn,benign,BENIGN,0.0
66743,network,1d_cnn,attack,PortScan,1.0
66744,network,1d_cnn,benign,BENIGN,0.0
66745,network,1d_cnn,attack,FTP-Patator,1.0
66746,network,1d_cnn,attack,DDoS,1.0
66747,network,1d_cnn,benign,BENIGN,0.0
66748,network,1d_cnn,attack,DDoS,1.0
66749,network,1d_cnn,attack,DoS Hulk,1.0
66750,network,1d_cnn,attack,PortScan,1.0
66751,network,1d_cnn,attack,DoS Hulk,1.0
66752,network,1d_cnn,benign,BENIGN,0.0
66753,network,1d_cnn,attack,DDoS,1.0
66754,network,1d_cnn,attack,PortScan,1.0
66755,network,1d_cnn,benign,BENIGN,0.0
66756,network,1d_cnn,attack,DDoS,1.0
66757,network,1d_cnn,attack,DDoS,1.0
66758,network,1d_cnn,attack,PortScan,1.0
66759,network,1d_cnn,benign,BENIGN,0.0
66760,network,1d_cnn,attack,PortScan,1.0
66761,network,1d_cnn,attack,SSH-Patator,1.0
66762,network,1d_cnn,benign,BENIGN,0.0
66763,network,1d_cnn,attack,DoS Hulk,1.0
66764,network,1d_cnn,benign,BENIGN,0.0
66765,network,1d_cnn,benign,BENIGN,0.0
66766,network,1d_cnn,benign,BENIGN,0.0
66767,network,1d_cnn,attack,PortScan,1.0
66768,network,1d_cnn,attack,PortScan,1.0
66769,network,1d_cnn,benign,BENIGN,0.0
66770,network,1d_cnn,attack,PortScan,1.0
66771,network,1d_cnn,benign,BENIGN,0.0
66772,network,1d_cnn,attack,DoS Hulk,1.0
66773,network,1d_cnn,benign,BENIGN,0.0
66774,network,1d_cnn,benign,BENIGN,0.0
66775,network,1d_cnn,attack,DDoS,1.0
66776,network,1d_cnn,benign,BENIGN,0.0
66777,network,1d_cnn,benign,BENIGN,0.0
66778,network,1d_cnn,attack,PortScan,1.0
66779,network,1d_cnn,benign,BENIGN,0.0
66780,network,1d_cnn,attack,PortScan,1.0
66781,network,1d_cnn,attack,DDoS,1.0
66782,network,1d_cnn,attack,DDoS,1.0
66783,network,1d_cnn,attack,DDoS,1.0
66784,network,1d_cnn,benign,BENIGN,0.0
66785,network,1d_cnn,attack,PortScan,1.0
66786,network,1d_cnn,attack,PortScan,1.0
66787,network,1d_cnn,benign,BENIGN,0.0
66788,network,1d_cnn,benign,BENIGN,0.0
66789,network,1d_cnn,benign,BENIGN,0.0
66790,network,1d_cnn,attack,DoS Hulk,1.0
66791,network,1d_cnn,attack,PortScan,1.0
66792,network,1d_cnn,benign,BENIGN,0.0
66793,network,1d_cnn,attack,DoS Hulk,1.0
66794,network,1d_cnn,benign,BENIGN,0.0
66795,network,1d_cnn,attack,FTP-Patator,1.0
66796,network,1d_cnn,attack,DoS Hulk,1.0
66797,network,1d_cnn,attack,DDoS,1.0
66798,network,1d_cnn,attack,DDoS,1.0
66799,network,1d_cnn,benign,BENIGN,0.0
66800,network,1d_cnn,benign,BENIGN,0.0
66801,network,1d_cnn,attack,DDoS,1.0
66802,network,1d_cnn,benign,BENIGN,0.0
66803,network,1d_cnn,attack,DoS Hulk,1.0
66804,network,1d_cnn,attack,DoS Hulk,1.0
66805,network,1d_cnn,attack,DDoS,1.0
66806,network,1d_cnn,benign,BENIGN,0.0
66807,network,1d_cnn,attack,DDoS,1.0
66808,network,1d_cnn,benign,BENIGN,0.0
66809,network,1d_cnn,attack,DoS GoldenEye,1.0
66810,network,1d_cnn,attack,DDoS,1.0
66811,network,1d_cnn,attack,PortScan,1.0
66812,network,1d_cnn,benign,BENIGN,0.0
66813,network,1d_cnn,attack,DDoS,1.0
66814,network,1d_cnn,attack,PortScan,1.0
66815,network,1d_cnn,attack,DoS Hulk,1.0
66816,network,1d_cnn,attack,PortScan,1.0
66817,network,1d_cnn,benign,BENIGN,0.0
66818,network,1d_cnn,benign,BENIGN,0.0
66819,network,1d_cnn,attack,PortScan,1.0
66820,network,1d_cnn,benign,BENIGN,0.0
66821,network,1d_cnn,attack,DDoS,1.0
66822,network,1d_cnn,benign,BENIGN,0.0
66823,network,1d_cnn,benign,BENIGN,0.0
66824,network,1d_cnn,benign,BENIGN,0.0
66825,network,1d_cnn,attack,PortScan,1.0
66826,network,1d_cnn,benign,BENIGN,0.0
66827,network,1d_cnn,benign,BENIGN,0.0
66828,network,1d_cnn,benign,BENIGN,0.0
66829,network,1d_cnn,attack,DoS Hulk,1.0
66830,network,1d_cnn,benign,BENIGN,0.0
66831,network,1d_cnn,benign,BENIGN,0.0
66832,network,1d_cnn,benign,BENIGN,0.0
66833,network,1d_cnn,attack,FTP-Patator,1.0
66834,network,1d_cnn,benign,BENIGN,0.0
66835,network,1d_cnn,attack,DDoS,1.0
66836,network,1d_cnn,benign,BENIGN,0.0
66837,network,1d_cnn,attack,DoS Hulk,1.0
66838,network,1d_cnn,attack,PortScan,1.0
66839,network,1d_cnn,benign,BENIGN,0.0
66840,network,1d_cnn,benign,BENIGN,0.0
66841,network,1d_cnn,attack,PortScan,1.0
66842,network,1d_cnn,benign,BENIGN,0.0
66843,network,1d_cnn,attack,DoS GoldenEye,1.0
66844,network,1d_cnn,benign,BENIGN,0.0
66845,network,1d_cnn,benign,BENIGN,0.0
66846,network,1d_cnn,attack,PortScan,1.0
66847,network,1d_cnn,attack,DDoS,1.0
66848,network,1d_cnn,attack,DoS Hulk,1.0
66849,network,1d_cnn,attack,DDoS,1.0
66850,network,1d_cnn,benign,BENIGN,0.0
66851,network,1d_cnn,attack,DoS Hulk,1.0
66852,network,1d_cnn,attack,DoS Hulk,1.0
66853,network,1d_cnn,attack,PortScan,1.0
66854,network,1d_cnn,attack,DDoS,1.0
66855,network,1d_cnn,benign,BENIGN,0.0
66856,network,1d_cnn,attack,DoS Hulk,1.0
66857,network,1d_cnn,benign,BENIGN,0.0
66858,network,1d_cnn,attack,SSH-Patator,1.0
66859,network,1d_cnn,attack,DDoS,1.0
66860,network,1d_cnn,benign,BENIGN,0.0
66861,network,1d_cnn,attack,DoS Hulk,1.0
66862,network,1d_cnn,benign,BENIGN,0.0
66863,network,1d_cnn,benign,BENIGN,0.0
66864,network,1d_cnn,attack,DDoS,1.0
66865,network,1d_cnn,benign,BENIGN,0.0
66866,network,1d_cnn,benign,BENIGN,0.0
66867,network,1d_cnn,attack,DoS Hulk,1.0
66868,network,1d_cnn,attack,PortScan,1.0
66869,network,1d_cnn,attack,DoS Hulk,1.0
66870,network,1d_cnn,attack,DoS slowloris,1.0
66871,network,1d_cnn,attack,DoS Hulk,1.0
66872,network,1d_cnn,attack,PortScan,1.0
66873,network,1d_cnn,attack,DDoS,1.0
66874,network,1d_cnn,benign,BENIGN,0.0
66875,network,1d_cnn,attack,DoS Hulk,1.0
66876,network,1d_cnn,benign,BENIGN,0.0
66877,network,1d_cnn,benign,BENIGN,0.0
66878,network,1d_cnn,benign,BENIGN,0.0
66879,network,1d_cnn,attack,DoS GoldenEye,1.0
66880,network,1d_cnn,attack,DDoS,1.0
66881,network,1d_cnn,attack,DDoS,1.0
66882,network,1d_cnn,attack,PortScan,1.0
66883,network,1d_cnn,benign,BENIGN,0.0
66884,network,1d_cnn,benign,BENIGN,0.0
66885,network,1d_cnn,benign,BENIGN,0.0
66886,network,1d_cnn,benign,BENIGN,0.0
66887,network,1d_cnn,attack,DoS Hulk,1.0
66888,network,1d_cnn,benign,BENIGN,0.0
66889,network,1d_cnn,benign,BENIGN,0.0
66890,network,1d_cnn,attack,PortScan,1.0
66891,network,1d_cnn,attack,DoS Hulk,1.0
66892,network,1d_cnn,attack,DDoS,1.0
66893,network,1d_cnn,benign,BENIGN,0.0
66894,network,1d_cnn,attack,DDoS,1.0
66895,network,1d_cnn,attack,DDoS,1.0
66896,network,1d_cnn,attack,DDoS,1.0
66897,network,1d_cnn,attack,DoS Hulk,1.0
66898,network,1d_cnn,attack,PortScan,1.0
66899,network,1d_cnn,attack,SSH-Patator,1.0
66900,network,1d_cnn,benign,BENIGN,0.0
66901,network,1d_cnn,attack,DoS Hulk,1.0
66902,network,1d_cnn,attack,DDoS,1.0
66903,network,1d_cnn,attack,DDoS,1.0
66904,network,1d_cnn,attack,DoS Hulk,1.0
66905,network,1d_cnn,benign,BENIGN,0.0
66906,network,1d_cnn,attack,DDoS,1.0
66907,network,1d_cnn,benign,BENIGN,0.0
66908,network,1d_cnn,attack,DDoS,1.0
66909,network,1d_cnn,attack,DoS GoldenEye,1.0
66910,network,1d_cnn,attack,PortScan,1.0
66911,network,1d_cnn,benign,BENIGN,0.0
66912,network,1d_cnn,attack,PortScan,1.0
66913,network,1d_cnn,benign,BENIGN,0.0
66914,network,1d_cnn,benign,BENIGN,0.0
66915,network,1d_cnn,benign,BENIGN,0.0
66916,network,1d_cnn,attack,DDoS,1.0
66917,network,1d_cnn,benign,BENIGN,0.0
66918,network,1d_cnn,benign,BENIGN,0.0
66919,network,1d_cnn,attack,DDoS,1.0
66920,network,1d_cnn,attack,PortScan,1.0
66921,network,1d_cnn,benign,BENIGN,0.0
66922,network,1d_cnn,benign,BENIGN,0.0
66923,network,1d_cnn,attack,DoS Slowhttptest,1.0
66924,network,1d_cnn,benign,BENIGN,0.0
66925,network,1d_cnn,attack,DDoS,1.0
66926,network,1d_cnn,attack,DoS Hulk,1.0
66927,network,1d_cnn,attack,DDoS,1.0
66928,network,1d_cnn,benign,BENIGN,0.0
66929,network,1d_cnn,attack,DoS Hulk,1.0
66930,network,1d_cnn,benign,BENIGN,0.0
66931,network,1d_cnn,attack,PortScan,1.0
66932,network,1d_cnn,benign,BENIGN,0.0
66933,network,1d_cnn,attack,DoS GoldenEye,1.0
66934,network,1d_cnn,attack,PortScan,1.0
66935,network,1d_cnn,benign,BENIGN,0.0
66936,network,1d_cnn,attack,DoS Hulk,1.0
66937,network,1d_cnn,benign,BENIGN,0.0
66938,network,1d_cnn,attack,DoS Hulk,1.0
66939,network,1d_cnn,attack,DoS Hulk,1.0
66940,network,1d_cnn,benign,BENIGN,0.0
66941,network,1d_cnn,benign,BENIGN,0.0
66942,network,1d_cnn,benign,BENIGN,0.0
66943,network,1d_cnn,benign,BENIGN,0.0
66944,network,1d_cnn,attack,PortScan,1.0
66945,network,1d_cnn,attack,PortScan,1.0
66946,network,1d_cnn,benign,BENIGN,0.0
66947,network,1d_cnn,attack,DoS GoldenEye,1.0
66948,network,1d_cnn,attack,DoS Hulk,1.0
66949,network,1d_cnn,attack,DDoS,1.0
66950,network,1d_cnn,attack,PortScan,1.0
66951,network,1d_cnn,benign,BENIGN,0.0
66952,network,1d_cnn,attack,DDoS,1.0
66953,network,1d_cnn,benign,BENIGN,0.0
66954,network,1d_cnn,attack,PortScan,1.0
66955,network,1d_cnn,benign,BENIGN,0.0
66956,network,1d_cnn,benign,BENIGN,0.0
66957,network,1d_cnn,attack,DDoS,1.0
66958,network,1d_cnn,benign,BENIGN,0.0
66959,network,1d_cnn,attack,DoS Hulk,1.0
66960,network,1d_cnn,attack,DDoS,1.0
66961,network,1d_cnn,benign,BENIGN,0.0
66962,network,1d_cnn,attack,PortScan,1.0
66963,network,1d_cnn,attack,PortScan,1.0
66964,network,1d_cnn,benign,BENIGN,0.0
66965,network,1d_cnn,attack,PortScan,1.0
66966,network,1d_cnn,attack,DDoS,1.0
66967,network,1d_cnn,benign,BENIGN,0.0
66968,network,1d_cnn,benign,BENIGN,0.0
66969,network,1d_cnn,benign,BENIGN,0.0
66970,network,1d_cnn,benign,BENIGN,0.0
66971,network,1d_cnn,benign,BENIGN,0.0
66972,network,1d_cnn,benign,BENIGN,0.0
66973,network,1d_cnn,attack,PortScan,1.0
66974,network,1d_cnn,benign,BENIGN,0.0
66975,network,1d_cnn,benign,BENIGN,0.0
66976,network,1d_cnn,benign,BENIGN,0.0
66977,network,1d_cnn,benign,BENIGN,0.0
66978,network,1d_cnn,attack,PortScan,1.0
66979,network,1d_cnn,benign,BENIGN,0.0
66980,network,1d_cnn,benign,BENIGN,0.0
66981,network,1d_cnn,attack,PortScan,1.0
66982,network,1d_cnn,attack,DoS Hulk,1.0
66983,network,1d_cnn,attack,DoS Hulk,1.0
66984,network,1d_cnn,attack,DDoS,1.0
66985,network,1d_cnn,benign,BENIGN,0.0
66986,network,1d_cnn,attack,DDoS,1.0
66987,network,1d_cnn,benign,BENIGN,0.0
66988,network,1d_cnn,benign,BENIGN,0.0
66989,network,1d_cnn,attack,DoS GoldenEye,1.0
66990,network,1d_cnn,attack,FTP-Patator,1.0
66991,network,1d_cnn,attack,DoS Hulk,1.0
66992,network,1d_cnn,attack,SSH-Patator,1.0
66993,network,1d_cnn,attack,PortScan,1.0
66994,network,1d_cnn,attack,DoS Hulk,1.0
66995,network,1d_cnn,benign,BENIGN,0.0
66996,network,1d_cnn,benign,BENIGN,0.0
66997,network,1d_cnn,benign,BENIGN,0.0
66998,network,1d_cnn,attack,DDoS,1.0
66999,network,1d_cnn,attack,DoS GoldenEye,1.0
67000,network,1d_cnn,benign,BENIGN,0.0
67001,network,1d_cnn,attack,DDoS,1.0
67002,network,1d_cnn,attack,DDoS,1.0
67003,network,1d_cnn,attack,DDoS,1.0
67004,network,1d_cnn,attack,Web Attack � Brute Force,1.0
67005,network,1d_cnn,benign,BENIGN,0.0
67006,network,1d_cnn,attack,DDoS,1.0
67007,network,1d_cnn,attack,PortScan,1.0
67008,network,1d_cnn,attack,PortScan,1.0
67009,network,1d_cnn,attack,DDoS,1.0
67010,network,1d_cnn,attack,DDoS,1.0
67011,network,1d_cnn,attack,DDoS,1.0
67012,network,1d_cnn,attack,DoS slowloris,1.0
67013,network,1d_cnn,attack,DDoS,1.0
67014,network,1d_cnn,benign,BENIGN,0.0
67015,network,1d_cnn,attack,DDoS,1.0
67016,network,1d_cnn,attack,DoS Hulk,1.0
67017,network,1d_cnn,attack,DoS Slowhttptest,1.0
67018,network,1d_cnn,attack,DoS Hulk,1.0
67019,network,1d_cnn,benign,BENIGN,0.0
67020,network,1d_cnn,benign,BENIGN,0.0
67021,network,1d_cnn,attack,PortScan,1.0
67022,network,1d_cnn,attack,DoS Hulk,1.0
67023,network,1d_cnn,attack,DDoS,1.0
67024,network,1d_cnn,attack,DoS Hulk,1.0
67025,network,1d_cnn,attack,DDoS,1.0
67026,network,1d_cnn,attack,PortScan,1.0
