log_id,source,anomaly_score_norm,fusion_unsup
12705,system,3.2168866909548164e-11,normal
12706,system,3.2168866909548164e-11,normal
12707,system,3.2168866909548164e-11,normal
12708,system,3.2168866909548164e-11,normal
12709,system,3.2168866909548164e-11,normal
12710,system,3.2168866909548164e-11,normal
12711,system,3.2168866909548164e-11,normal
12712,system,3.2168866909548164e-11,normal
12713,system,3.2168866909548164e-11,normal
12714,system,3.2168866909548164e-11,normal
12715,system,3.2168866909548164e-11,normal
12716,system,3.2168866909548164e-11,normal
12717,system,3.2168866909548164e-11,normal
12718,system,3.2168866909548164e-11,normal
12719,system,3.2168866909548164e-11,normal
12720,system,3.2168866909548164e-11,normal
12721,system,3.2168866909548164e-11,normal
12722,system,3.2168866909548164e-11,normal
12723,system,3.2168866909548164e-11,normal
12724,system,3.2168866909548164e-11,normal
12725,system,3.2168866909548164e-11,normal
12726,system,3.2168866909548164e-11,normal
12727,system,3.2168866909548164e-11,normal
12728,system,3.2168866909548164e-11,normal
12729,system,3.2168866909548164e-11,normal
12730,system,3.2168866909548164e-11,normal
12731,system,3.2168866909548164e-11,normal
12732,system,3.2168866909548164e-11,normal
12733,system,3.2168866909548164e-11,normal
12734,system,3.2168866909548164e-11,normal
12735,system,3.2168866909548164e-11,normal
12736,system,3.2168866909548164e-11,normal
12737,system,3.2168866909548164e-11,normal
12738,system,3.2168866909548164e-11,normal
12739,system,3.2168866909548164e-11,normal
12740,system,3.2168866909548164e-11,normal
12741,system,3.2168866909548164e-11,normal
12742,system,3.2168866909548164e-11,normal
12743,system,3.2168866909548164e-11,normal
12744,system,3.2168866909548164e-11,normal
12745,system,3.2168866909548164e-11,normal
12746,system,3.2168866909548164e-11,normal
12747,system,3.2168866909548164e-11,normal
12748,system,3.2168866909548164e-11,normal
12749,system,3.2168866909548164e-11,normal
12750,system,3.2168866909548164e-11,normal
12751,system,3.2168866909548164e-11,normal
12752,system,3.2168866909548164e-11,normal
12753,system,3.2168866909548164e-11,normal
12754,system,3.2168866909548164e-11,normal
12755,system,3.2168866909548164e-11,normal
12756,system,3.2168866909548164e-11,normal
12757,system,3.2168866909548164e-11,normal
12758,system,3.2168866909548164e-11,normal
12759,system,3.2168866909548164e-11,normal
12760,system,3.2168866909548164e-11,normal
12761,system,3.2168866909548164e-11,normal
12762,system,3.2168866909548164e-11,normal
12763,system,3.2168866909548164e-11,normal
12764,system,3.2168866909548164e-11,normal
12765,system,3.2168866909548164e-11,normal
12766,system,3.2168866909548164e-11,normal
12767,system,3.2168866909548164e-11,normal
12768,system,3.2168866909548164e-11,normal
12769,system,3.2168866909548164e-11,normal
12770,system,3.2168866909548164e-11,normal
12771,system,3.2168866909548164e-11,normal
12772,system,3.2168866909548164e-11,normal
12773,system,3.2168866909548164e-11,normal
12774,system,3.2168866909548164e-11,normal
12775,system,3.2168866909548164e-11,normal
12776,system,3.2168866909548164e-11,normal
12777,system,3.2168866909548164e-11,normal
12778,system,3.2168866909548164e-11,normal
12779,system,3.2168866909548164e-11,normal
12780,system,3.2168866909548164e-11,normal
12781,system,3.2168866909548164e-11,normal
12782,system,3.2168866909548164e-11,normal
12783,system,3.2168866909548164e-11,normal
12784,system,3.2168866909548164e-11,normal
12785,system,3.2168866909548164e-11,normal
12786,system,3.2168866909548164e-11,normal
12787,system,3.2168866909548164e-11,normal
12788,system,3.2168866909548164e-11,normal
12789,system,3.2168866909548164e-11,normal
12790,system,3.2168866909548164e-11,normal
12791,system,3.2168866909548164e-11,normal
12792,system,3.2168866909548164e-11,normal
12793,system,3.2168866909548164e-11,normal
12794,system,3.2168866909548164e-11,normal
12795,system,3.2168866909548164e-11,normal
12796,system,3.2168866909548164e-11,normal
12797,system,3.2168866909548164e-11,normal
12798,system,3.2168866909548164e-11,normal
12799,system,3.2168866909548164e-11,normal
12800,system,3.2168866909548164e-11,normal
12801,system,3.2168866909548164e-11,normal
12802,system,3.2168866909548164e-11,normal
12803,system,3.2168866909548164e-11,normal
12804,system,3.2168866909548164e-11,normal
12805,system,3.2168866909548164e-11,normal
12806,system,3.2168866909548164e-11,normal
12807,system,0.10823773987746327,anomaly
12808,system,0.0022034112092731845,normal
12809,system,3.2168866909548164e-11,normal
12810,system,0.017627289116052505,anomaly
12811,system,3.2168866909548164e-11,normal
12812,system,1.744915397842143e-10,normal
12813,system,0.0022034112092731845,normal
12814,system,0.0021647548686613556,normal
12815,system,1.744915397842143e-10,normal
12816,system,6.624198499386053e-11,normal
12817,system,5.994720287902681e-09,normal
12818,system,4.949636736296173e-09,normal
12819,system,0.0021647548686613556,normal
12820,system,0.0022034112092731845,normal
12821,system,0.016003722981114358,anomaly
12822,system,3.2168866909548164e-11,normal
12823,system,3.2168866909548164e-11,normal
12824,system,1.744915397842143e-10,normal
12825,system,0.01855504114945293,anomaly
12826,system,0.0022034112092731845,normal
12827,system,0.016003722981114358,anomaly
12828,system,0.0021647548686613556,normal
12829,system,1.744915397842143e-10,normal
12830,system,0.0023193802311086693,normal
12831,system,2.2007073253185235e-10,normal
12832,system,6.624198499386053e-11,normal
12833,system,5.994720287902681e-09,normal
12834,system,3.58450620913001e-11,normal
12835,system,3.564162538500521e-11,normal
12836,system,0.0211063593177915,anomaly
12837,system,3.2168866909548164e-11,normal
12838,system,3.2168866909548164e-11,normal
12839,system,3.2168866909548164e-11,normal
12840,system,3.2168866909548164e-11,normal
12841,system,3.2168866909548164e-11,normal
12842,system,3.2168866909548164e-11,normal
12843,system,3.2168866909548164e-11,normal
12844,system,3.2168866909548164e-11,normal
12845,system,3.2168866909548164e-11,normal
12846,system,3.2168866909548164e-11,normal
12847,system,3.2168866909548164e-11,normal
12848,system,3.2168866909548164e-11,normal
12849,system,3.2168866909548164e-11,normal
12850,system,3.2168866909548164e-11,normal
12851,system,3.2168866909548164e-11,normal
12852,system,3.2168866909548164e-11,normal
12853,system,3.2168866909548164e-11,normal
12854,system,3.2168866909548164e-11,normal
12855,system,3.2168866909548164e-11,normal
12856,system,3.2168866909548164e-11,normal
12857,system,3.2168866909548164e-11,normal
12858,system,3.2168866909548164e-11,normal
12859,system,3.2168866909548164e-11,normal
12860,system,3.2168866909548164e-11,normal
12861,system,3.2168866909548164e-11,normal
12862,system,3.2168866909548164e-11,normal
12863,system,2.9439555654464304e-11,normal
12864,system,3.2168866909548164e-11,normal
12865,system,3.2168866909548164e-11,normal
12866,system,3.2168866909548164e-11,normal
12867,system,3.2168866909548164e-11,normal
12868,system,3.2168866909548164e-11,normal
12869,system,3.2168866909548164e-11,normal
12870,system,3.2168866909548164e-11,normal
12871,system,3.2168866909548164e-11,normal
12872,system,3.2168866909548164e-11,normal
12873,system,3.2168866909548164e-11,normal
12874,system,3.2168866909548164e-11,normal
12875,system,3.2168866909548164e-11,normal
12876,system,3.2168866909548164e-11,normal
12877,system,3.2168866909548164e-11,normal
12878,system,3.2168866909548164e-11,normal
12879,system,3.2168866909548164e-11,normal
12880,system,3.2168866909548164e-11,normal
12881,system,3.2168866909548164e-11,normal
12882,system,3.2168866909548164e-11,normal
12883,system,3.2168866909548164e-11,normal
12884,system,3.2168866909548164e-11,normal
12885,system,3.2168866909548164e-11,normal
12886,system,3.2168866909548164e-11,normal
12887,system,3.2168866909548164e-11,normal
12888,system,3.2168866909548164e-11,normal
12889,system,3.2168866909548164e-11,normal
12890,system,3.2168866909548164e-11,normal
12891,system,3.2168866909548164e-11,normal
12892,system,0.024353491479616084,anomaly
12893,system,0.024353491479616084,anomaly
12894,system,0.01809116514878429,anomaly
12895,system,3.2168866909548164e-11,normal
12896,system,3.2168866909548164e-11,normal
12897,system,0.0892961354045368,anomaly
12898,system,3.2168866909548164e-11,normal
12899,system,3.2168866909548164e-11,normal
12900,system,0.01809116514878429,anomaly
12901,system,0.0892961354045368,anomaly
12902,system,3.2168866909548164e-11,normal
12903,system,3.2168866909548164e-11,normal
12904,system,3.2168866909548164e-11,normal
12905,system,3.2168866909548164e-11,normal
12906,system,3.2168866909548164e-11,normal
12907,system,3.2168866909548164e-11,normal
12908,system,3.2168866909548164e-11,normal
12909,system,3.2168866909548164e-11,normal
12910,system,3.2168866909548164e-11,normal
12911,system,3.2168866909548164e-11,normal
12912,system,3.2168866909548164e-11,normal
12913,system,3.2168866909548164e-11,normal
12914,system,3.2168866909548164e-11,normal
12915,system,3.2168866909548164e-11,normal
12916,system,3.2168866909548164e-11,normal
12917,system,3.2168866909548164e-11,normal
12918,system,3.2168866909548164e-11,normal
12919,system,3.2168866909548164e-11,normal
12920,system,3.2168866909548164e-11,normal
12921,system,3.2168866909548164e-11,normal
12922,system,3.2168866909548164e-11,normal
12923,system,3.2168866909548164e-11,normal
12924,system,3.2168866909548164e-11,normal
12925,system,3.2168866909548164e-11,normal
12926,system,3.2168866909548164e-11,normal
12927,system,3.2168866909548164e-11,normal
12928,system,3.2168866909548164e-11,normal
12929,system,3.2168866909548164e-11,normal
12930,system,3.2168866909548164e-11,normal
12931,system,3.2168866909548164e-11,normal
12932,system,3.2168866909548164e-11,normal
12933,system,3.2168866909548164e-11,normal
12934,system,3.2168866909548164e-11,normal
12935,system,3.2168866909548164e-11,normal
12936,system,3.2168866909548164e-11,normal
12937,system,3.2168866909548164e-11,normal
12938,system,3.2168866909548164e-11,normal
12939,system,3.2168866909548164e-11,normal
12940,system,3.2168866909548164e-11,normal
12941,system,3.2168866909548164e-11,normal
12942,system,3.2168866909548164e-11,normal
12943,system,3.2168866909548164e-11,normal
12944,system,3.2168866909548164e-11,normal
12945,system,3.2168866909548164e-11,normal
12946,system,3.2168866909548164e-11,normal
12947,system,3.2168866909548164e-11,normal
12948,system,3.2168866909548164e-11,normal
12949,system,3.2168866909548164e-11,normal
12950,system,3.2168866909548164e-11,normal
12951,system,3.2168866909548164e-11,normal
12952,system,3.2168866909548164e-11,normal
12953,system,3.2168866909548164e-11,normal
12954,system,3.2168866909548164e-11,normal
12955,system,3.2168866909548164e-11,normal
12956,system,3.2168866909548164e-11,normal
12957,system,3.2168866909548164e-11,normal
12958,system,3.2168866909548164e-11,normal
12959,system,3.2168866909548164e-11,normal
12960,system,3.2168866909548164e-11,normal
12961,system,3.2168866909548164e-11,normal
12962,system,3.2168866909548164e-11,normal
12963,system,3.2168866909548164e-11,normal
12964,system,3.2168866909548164e-11,normal
12965,system,3.2168866909548164e-11,normal
12966,system,2.7384050886482908e-11,normal
12967,system,3.2168866909548164e-11,normal
12968,system,3.2168866909548164e-11,normal
12969,system,3.2168866909548164e-11,normal
12970,system,3.2168866909548164e-11,normal
12971,system,3.2168866909548164e-11,normal
12972,system,3.2168866909548164e-11,normal
12973,system,3.2168866909548164e-11,normal
12974,system,3.2168866909548164e-11,normal
12975,system,0.02218873670860633,anomaly
12976,system,3.2168866909548164e-11,normal
12977,system,3.2168866909548164e-11,normal
12978,system,0.10553179638133094,anomaly
12979,system,3.2168866909548164e-11,normal
12980,system,3.2168866909548164e-11,normal
12981,system,0.02218873670860633,anomaly
12982,system,0.10553179638133094,anomaly
12983,system,3.2168866909548164e-11,normal
12984,system,3.2168866909548164e-11,normal
12985,system,3.2168866909548164e-11,normal
12986,system,3.2168866909548164e-11,normal
12987,system,3.2168866909548164e-11,normal
12988,system,3.2168866909548164e-11,normal
12989,system,3.2168866909548164e-11,normal
12990,system,3.2168866909548164e-11,normal
12991,system,3.2168866909548164e-11,normal
12992,system,3.2168866909548164e-11,normal
12993,system,3.2168866909548164e-11,normal
12994,system,3.2168866909548164e-11,normal
12995,system,3.2168866909548164e-11,normal
12996,system,3.2168866909548164e-11,normal
12997,system,3.2168866909548164e-11,normal
12998,system,3.2168866909548164e-11,normal
12999,system,3.2168866909548164e-11,normal
13000,system,3.2168866909548164e-11,normal
13001,system,3.2168866909548164e-11,normal
13002,system,3.2168866909548164e-11,normal
13003,system,3.2168866909548164e-11,normal
13004,system,3.2168866909548164e-11,normal
13005,system,3.2168866909548164e-11,normal
13006,system,3.2168866909548164e-11,normal
13007,system,3.2168866909548164e-11,normal
13008,system,3.2168866909548164e-11,normal
13009,system,3.2168866909548164e-11,normal
13010,system,3.2168866909548164e-11,normal
13011,system,3.2168866909548164e-11,normal
13012,system,3.2168866909548164e-11,normal
13013,system,3.2168866909548164e-11,normal
13014,system,3.2168866909548164e-11,normal
13015,system,3.2168866909548164e-11,normal
13016,system,3.2168866909548164e-11,normal
13017,system,3.2168866909548164e-11,normal
13018,system,3.2168866909548164e-11,normal
13019,system,3.2168866909548164e-11,normal
13020,system,3.2168866909548164e-11,normal
13021,system,3.2168866909548164e-11,normal
13022,system,3.2168866909548164e-11,normal
13023,system,3.2168866909548164e-11,normal
13024,system,3.2168866909548164e-11,normal
13025,system,3.2168866909548164e-11,normal
13026,system,3.2168866909548164e-11,normal
13027,system,3.2168866909548164e-11,normal
13028,system,3.2168866909548164e-11,normal
13029,system,3.2168866909548164e-11,normal
13030,system,3.2168866909548164e-11,normal
13031,system,3.2168866909548164e-11,normal
13032,system,3.2168866909548164e-11,normal
13033,system,3.2168866909548164e-11,normal
13034,system,3.2168866909548164e-11,normal
13035,system,3.2168866909548164e-11,normal
13036,system,3.2168866909548164e-11,normal
13037,system,3.2168866909548164e-11,normal
13038,system,3.2168866909548164e-11,normal
13039,system,3.2168866909548164e-11,normal
13040,system,3.2168866909548164e-11,normal
13041,system,3.2168866909548164e-11,normal
13042,system,3.2168866909548164e-11,normal
13043,system,3.2168866909548164e-11,normal
13044,system,3.2168866909548164e-11,normal
13045,system,3.2168866909548164e-11,normal
13046,system,3.2168866909548164e-11,normal
13047,system,3.2168866909548164e-11,normal
13048,system,3.2168866909548164e-11,normal
13049,system,3.2168866909548164e-11,normal
13050,system,3.2168866909548164e-11,normal
13051,system,3.2168866909548164e-11,normal
13052,system,3.2168866909548164e-11,normal
13053,system,3.2168866909548164e-11,normal
13054,system,3.2168866909548164e-11,normal
13055,system,0.036568893572819915,anomaly
13056,system,3.2168866909548164e-11,normal
13057,system,3.2168866909548164e-11,normal
13058,system,0.013916281035464656,anomaly
13059,system,3.2168866909548164e-11,normal
13060,system,3.2168866909548164e-11,normal
13061,system,0.036568893572819915,anomaly
13062,system,0.013916281035464656,anomaly
13063,system,3.2168866909548164e-11,normal
13064,system,3.2168866909548164e-11,normal
13065,system,3.2168866909548164e-11,normal
13066,system,3.2168866909548164e-11,normal
13067,system,3.2168866909548164e-11,normal
13068,system,3.2168866909548164e-11,normal
13069,system,3.2168866909548164e-11,normal
13070,system,3.2168866909548164e-11,normal
13071,system,4.747649917060047e-11,normal
13072,system,3.2168866909548164e-11,normal
13073,system,3.2168866909548164e-11,normal
13074,system,3.2168866909548164e-11,normal
13075,system,3.2168866909548164e-11,normal
13076,system,3.2168866909548164e-11,normal
13077,system,3.2168866909548164e-11,normal
13078,system,3.2168866909548164e-11,normal
13079,system,3.2168866909548164e-11,normal
13080,system,3.2168866909548164e-11,normal
13081,system,3.2168866909548164e-11,normal
13082,system,3.2168866909548164e-11,normal
13083,system,3.2168866909548164e-11,normal
13084,system,3.2168866909548164e-11,normal
13085,system,3.2168866909548164e-11,normal
13086,system,3.2168866909548164e-11,normal
13087,system,3.2168866909548164e-11,normal
13088,system,3.2168866909548164e-11,normal
13089,system,3.2168866909548164e-11,normal
13090,system,3.2168866909548164e-11,normal
13091,system,3.2168866909548164e-11,normal
13092,system,3.2168866909548164e-11,normal
13093,system,3.2168866909548164e-11,normal
13094,system,3.2168866909548164e-11,normal
13095,system,3.2168866909548164e-11,normal
13096,system,3.2168866909548164e-11,normal
13097,system,3.2168866909548164e-11,normal
13098,system,3.2168866909548164e-11,normal
13099,system,3.2168866909548164e-11,normal
13100,system,3.2168866909548164e-11,normal
13101,system,3.2168866909548164e-11,normal
13102,system,3.2168866909548164e-11,normal
13103,system,3.2168866909548164e-11,normal
13104,system,0.02891493922469037,anomaly
13105,system,0.02891493922469037,anomaly
13106,system,3.2168866909548164e-11,normal
13107,system,3.2168866909548164e-11,normal
13108,system,3.2168866909548164e-11,normal
13109,system,3.2168866909548164e-11,normal
13110,system,3.2168866909548164e-11,normal
13111,system,3.2168866909548164e-11,normal
13112,system,3.2168866909548164e-11,normal
13113,system,3.2168866909548164e-11,normal
13114,system,3.2168866909548164e-11,normal
13115,system,3.2168866909548164e-11,normal
13116,system,3.2168866909548164e-11,normal
13117,system,3.2168866909548164e-11,normal
13118,system,3.2168866909548164e-11,normal
13119,system,3.2168866909548164e-11,normal
13120,system,3.2168866909548164e-11,normal
13121,system,3.2168866909548164e-11,normal
13122,system,3.2168866909548164e-11,normal
13123,system,3.2168866909548164e-11,normal
13124,system,3.2168866909548164e-11,normal
13125,system,3.2168866909548164e-11,normal
13126,system,3.2168866909548164e-11,normal
13127,system,3.2168866909548164e-11,normal
13128,system,3.2168866909548164e-11,normal
13129,system,3.2168866909548164e-11,normal
13130,system,3.2168866909548164e-11,normal
13131,system,3.2168866909548164e-11,normal
13132,system,3.2168866909548164e-11,normal
13133,system,3.2168866909548164e-11,normal
13134,system,3.2168866909548164e-11,normal
13135,system,3.2168866909548164e-11,normal
13136,system,3.2168866909548164e-11,normal
13137,system,3.2168866909548164e-11,normal
13138,system,0.012060776763731632,anomaly
13139,system,3.2168866909548164e-11,normal
13140,system,3.2168866909548164e-11,normal
13141,system,0.05560713887932241,anomaly
13142,system,3.2168866909548164e-11,normal
13143,system,3.2168866909548164e-11,normal
13144,system,0.012060776763731632,anomaly
13145,system,0.05560713887932241,anomaly
13146,system,3.2168866909548164e-11,normal
13147,system,3.2168866909548164e-11,normal
13148,system,3.2168866909548164e-11,normal
13149,system,3.2168866909548164e-11,normal
13150,system,3.2168866909548164e-11,normal
13151,system,3.2168866909548164e-11,normal
13152,system,3.2168866909548164e-11,normal
13153,system,3.2168866909548164e-11,normal
13154,system,3.2168866909548164e-11,normal
13155,system,3.2168866909548164e-11,normal
13156,system,3.2168866909548164e-11,normal
13157,system,3.2168866909548164e-11,normal
13158,system,3.2168866909548164e-11,normal
13159,system,3.2168866909548164e-11,normal
13160,system,3.2168866909548164e-11,normal
13161,system,3.2168866909548164e-11,normal
13162,system,3.2168866909548164e-11,normal
13163,system,3.2168866909548164e-11,normal
13164,system,3.2168866909548164e-11,normal
13165,system,3.2168866909548164e-11,normal
13166,system,3.2168866909548164e-11,normal
13167,system,3.2168866909548164e-11,normal
13168,system,3.2168866909548164e-11,normal
13169,system,3.2168866909548164e-11,normal
13170,system,3.2168866909548164e-11,normal
13171,system,3.2168866909548164e-11,normal
13172,system,3.2168866909548164e-11,normal
13173,system,3.2168866909548164e-11,normal
13174,system,5.277382709898481e-11,normal
13175,system,3.2168866909548164e-11,normal
13176,system,3.2168866909548164e-11,normal
13177,system,3.2168866909548164e-11,normal
13178,system,3.2168866909548164e-11,normal
13179,system,3.2168866909548164e-11,normal
13180,system,3.2168866909548164e-11,normal
13181,system,3.2168866909548164e-11,normal
13182,system,3.2168866909548164e-11,normal
13183,system,3.2168866909548164e-11,normal
13184,system,3.2168866909548164e-11,normal
13185,system,3.2168866909548164e-11,normal
13186,system,3.2168866909548164e-11,normal
13187,system,3.2168866909548164e-11,normal
13188,system,3.2168866909548164e-11,normal
13189,system,3.2168866909548164e-11,normal
13190,system,3.2168866909548164e-11,normal
13191,system,3.2168866909548164e-11,normal
13192,system,3.2168866909548164e-11,normal
13193,system,3.2168866909548164e-11,normal
13194,system,3.2168866909548164e-11,normal
13195,system,3.2168866909548164e-11,normal
13196,system,3.2168866909548164e-11,normal
13197,system,3.2168866909548164e-11,normal
13198,system,3.2168866909548164e-11,normal
13199,system,3.2168866909548164e-11,normal
13200,system,3.2168866909548164e-11,normal
13201,system,3.2168866909548164e-11,normal
13202,system,3.2168866909548164e-11,normal
13203,system,3.2168866909548164e-11,normal
13204,system,3.2168866909548164e-11,normal
13205,system,3.2168866909548164e-11,normal
13206,system,3.2168866909548164e-11,normal
13207,system,3.2168866909548164e-11,normal
13208,system,3.2168866909548164e-11,normal
13209,system,3.2168866909548164e-11,normal
13210,system,3.2168866909548164e-11,normal
13211,system,3.0883624265458775e-11,normal
13212,system,3.2168866909548164e-11,normal
13213,system,3.2168866909548164e-11,normal
13214,system,0.03618233018683259,anomaly
13215,system,3.778287818000362e-11,normal
13216,system,4.7096510914451204e-11,normal
13217,system,5.1164386404589695e-11,normal
13218,system,5.119794343154757e-11,normal
13219,system,3.0883624265458775e-11,normal
13220,system,3.778287818000362e-11,normal
13221,system,0.03618233018683259,anomaly
13222,system,3.2168866909548164e-11,normal
13223,system,3.2168866909548164e-11,normal
13224,system,3.2168866909548164e-11,normal
13225,system,3.2168866909548164e-11,normal
13226,system,3.2168866909548164e-11,normal
13227,system,3.2168866909548164e-11,normal
13228,system,0.019946669235358816,anomaly
13229,system,3.2168866909548164e-11,normal
13230,system,3.2168866909548164e-11,normal
13231,system,0.09741396589293386,anomaly
13232,system,3.2168866909548164e-11,normal
13233,system,3.2168866909548164e-11,normal
13234,system,0.019946669235358816,anomaly
13235,system,0.09741396589293386,anomaly
13236,system,3.2168866909548164e-11,normal
13237,system,3.2168866909548164e-11,normal
13238,system,3.2168866909548164e-11,normal
13239,system,3.2168866909548164e-11,normal
13240,system,3.2168866909548164e-11,normal
13241,system,3.2168866909548164e-11,normal
13242,system,3.2168866909548164e-11,normal
13243,system,3.2168866909548164e-11,normal
13244,system,3.2168866909548164e-11,normal
13245,system,3.2168866909548164e-11,normal
13246,system,3.2168866909548164e-11,normal
13247,system,3.2168866909548164e-11,normal
13248,system,3.2168866909548164e-11,normal
13249,system,3.2168866909548164e-11,normal
13250,system,3.2168866909548164e-11,normal
13251,system,3.2168866909548164e-11,normal
13252,system,3.2168866909548164e-11,normal
13253,system,3.2168866909548164e-11,normal
13254,system,3.2168866909548164e-11,normal
13255,system,3.2168866909548164e-11,normal
13256,system,3.2168866909548164e-11,normal
13257,system,3.2168866909548164e-11,normal
13258,system,3.2168866909548164e-11,normal
13259,system,3.2168866909548164e-11,normal
13260,system,3.2168866909548164e-11,normal
13261,system,3.2168866909548164e-11,normal
13262,system,3.2168866909548164e-11,normal
13263,system,3.2168866909548164e-11,normal
13264,system,3.2168866909548164e-11,normal
13265,system,3.2168866909548164e-11,normal
13266,system,3.2168866909548164e-11,normal
13267,system,3.2168866909548164e-11,normal
13268,system,3.2168866909548164e-11,normal
13269,system,3.2168866909548164e-11,normal
13270,system,3.2168866909548164e-11,normal
13271,system,3.2168866909548164e-11,normal
13272,system,3.2168866909548164e-11,normal
13273,system,3.2168866909548164e-11,normal
13274,system,3.2168866909548164e-11,normal
13275,system,3.2168866909548164e-11,normal
13276,system,3.2168866909548164e-11,normal
13277,system,3.2168866909548164e-11,normal
13278,system,3.2168866909548164e-11,normal
13279,system,3.2168866909548164e-11,normal
13280,system,3.2168866909548164e-11,normal
13281,system,3.2168866909548164e-11,normal
13282,system,3.2168866909548164e-11,normal
13283,system,3.2168866909548164e-11,normal
13284,system,4.313991265747703e-11,normal
13285,system,3.2168866909548164e-11,normal
13286,system,3.2168866909548164e-11,normal
13287,system,3.2168866909548164e-11,normal
13288,system,3.2168866909548164e-11,normal
13289,system,3.2168866909548164e-11,normal
13290,system,3.2168866909548164e-11,normal
13291,system,3.2168866909548164e-11,normal
13292,system,3.2168866909548164e-11,normal
13293,system,3.2168866909548164e-11,normal
13294,system,3.2168866909548164e-11,normal
13295,system,3.2168866909548164e-11,normal
13296,system,3.2168866909548164e-11,normal
13297,system,3.2168866909548164e-11,normal
13298,system,3.2168866909548164e-11,normal
13299,system,3.2168866909548164e-11,normal
13300,system,3.2168866909548164e-11,normal
13301,system,3.2168866909548164e-11,normal
13302,system,3.2168866909548164e-11,normal
13303,system,3.2168866909548164e-11,normal
13304,system,3.2168866909548164e-11,normal
13305,system,3.2168866909548164e-11,normal
13306,system,3.2168866909548164e-11,normal
13307,system,3.2168866909548164e-11,normal
13308,system,3.2168866909548164e-11,normal
13309,system,3.155920052683567e-11,normal
13310,system,3.2168866909548164e-11,normal
13311,system,3.2168866909548164e-11,normal
13312,system,3.8113114139761896e-11,normal
13313,system,3.494442624595124e-11,normal
13314,system,4.0860149969954627e-11,normal
13315,system,3.456947611830885e-11,normal
13316,system,3.463148634281622e-11,normal
13317,system,3.4329903563909886e-11,normal
13318,system,3.428184057839662e-11,normal
13319,system,3.422764165196455e-11,normal
13320,system,4.09151563113202e-11,normal
13321,system,3.4347822733972543e-11,normal
13322,system,3.8113114139761896e-11,normal
13323,system,1.7229935842595094e-10,normal
13324,system,3.2168866909548164e-11,normal
13325,system,3.2168866909548164e-11,normal
13326,system,3.155920052683567e-11,normal
13327,system,1.7229935842595094e-10,normal
13328,system,3.2168866909548164e-11,normal
13329,system,3.2168866909548164e-11,normal
13330,system,3.2168866909548164e-11,normal
13331,system,3.2168866909548164e-11,normal
13332,system,3.2168866909548164e-11,normal
13333,system,3.2168866909548164e-11,normal
13334,system,3.2168866909548164e-11,normal
13335,system,3.2168866909548164e-11,normal
13336,system,3.2168866909548164e-11,normal
13337,system,3.2168866909548164e-11,normal
13338,system,3.2168866909548164e-11,normal
13339,system,3.2168866909548164e-11,normal
13340,system,3.2168866909548164e-11,normal
13341,system,3.2168866909548164e-11,normal
13342,system,3.2168866909548164e-11,normal
13343,system,3.2168866909548164e-11,normal
13344,system,3.2168866909548164e-11,normal
13345,system,3.2168866909548164e-11,normal
13346,system,3.2168866909548164e-11,normal
13347,system,3.2168866909548164e-11,normal
13348,system,3.2168866909548164e-11,normal
13349,system,3.2168866909548164e-11,normal
13350,system,3.2168866909548164e-11,normal
13351,system,3.2168866909548164e-11,normal
13352,system,3.2168866909548164e-11,normal
13353,system,3.2168866909548164e-11,normal
13354,system,3.2168866909548164e-11,normal
13355,system,3.2168866909548164e-11,normal
13356,system,3.2168866909548164e-11,normal
13357,system,3.2168866909548164e-11,normal
13358,system,3.2168866909548164e-11,normal
13359,system,3.2168866909548164e-11,normal
13360,system,3.2168866909548164e-11,normal
13361,system,3.2168866909548164e-11,normal
13362,system,3.2168866909548164e-11,normal
13363,system,3.2168866909548164e-11,normal
13364,system,3.2168866909548164e-11,normal
13365,system,3.2168866909548164e-11,normal
13366,system,3.2168866909548164e-11,normal
13367,system,3.2168866909548164e-11,normal
13368,system,3.2168866909548164e-11,normal
13369,system,3.2168866909548164e-11,normal
13370,system,3.2168866909548164e-11,normal
13371,system,3.2168866909548164e-11,normal
13372,system,3.2168866909548164e-11,normal
13373,system,3.2168866909548164e-11,normal
13374,system,3.2168866909548164e-11,normal
13375,system,3.2168866909548164e-11,normal
13376,system,3.2168866909548164e-11,normal
13377,system,3.2168866909548164e-11,normal
13378,system,3.2168866909548164e-11,normal
13379,system,3.2168866909548164e-11,normal
13380,system,3.2168866909548164e-11,normal
13381,system,3.2168866909548164e-11,normal
13382,system,3.2168866909548164e-11,normal
13383,system,3.2168866909548164e-11,normal
13384,system,3.2168866909548164e-11,normal
13385,system,3.2168866909548164e-11,normal
13386,system,3.2168866909548164e-11,normal
13387,system,3.2168866909548164e-11,normal
13388,system,3.2168866909548164e-11,normal
13389,system,3.2168866909548164e-11,normal
13390,system,3.2168866909548164e-11,normal
13391,system,3.2168866909548164e-11,normal
13392,system,3.2168866909548164e-11,normal
13393,system,3.2168866909548164e-11,normal
13394,system,3.2168866909548164e-11,normal
13395,system,3.2168866909548164e-11,normal
13396,system,4.0717119994537384e-11,normal
13397,system,3.2168866909548164e-11,normal
13398,system,3.2168866909548164e-11,normal
13399,system,3.2168866909548164e-11,normal
13400,system,3.2168866909548164e-11,normal
13401,system,0.015849097657513658,anomaly
13402,system,3.2168866909548164e-11,normal
13403,system,3.2168866909548164e-11,normal
13404,system,0.05937613161377767,anomaly
13405,system,3.2168866909548164e-11,normal
13406,system,3.2168866909548164e-11,normal
